SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
135,Automotive,Office Supplies,107,Drill,1 Carat Diamond Necklace,45,3,7,3,157,James Doe,China,4.8,75,18,12358,Cancelled,########,360
140,Jewelry,Living Room,108,Yoga Pants,Keurig K-Cup Coffee Maker,599,3,5,1,161,Jane Doe,US,4.9,90,12,12364,Cancelled,########,351
126,Grocery,Living Room,117,Diamond Necklace,Pepsi 12 Pack,5.99,3,5,2,160,James Doe,Australia,4.9,95,1,12357,Delivered,########,352
127,Electronics,Dolls,103,Sofa,Pepsi 12 Pack,19.99,3,10,3,157,Mia Doe,Israel,4.9,90,16,12352,Returned,########,349
137,Home Improvement,Athletic Wear,107,Sony Bravia,90 Degree By Reflex Yoga Pants,15,1,7,2,173,Isabella Doe,Spain,4.8,85,5,12347,Shipped,########,363
137,Grocery,Action Figures,102,Spiderman,Harry Potter and the Sorcerer's Stone,35,1,6,1,164,Olivia Doe,Brazil,4.9,95,18,12351,Returned,########,353
129,Shoes,Office Supplies,118,Harry Potter,Spiderman Action Figure,35,1,5,2,165,Sophia Doe,China,4.9,90,18,12358,Shipped,########,352
125,Office,Makeup,109,Foundation,Cuisinart Belgian Waffle Maker,100,4,5,3,171,John Doe,India,4.9,90,7,12351,Delivered,########,349
141,Jewelry,Athletic Wear,102,Jeans,Cuisinart Belgian Waffle Maker,19.99,4,5,2,172,Tom Doe,France,4.8,85,12,12357,Shipped,########,352
134,Beauty,Fiction,108,Drill,Harry Potter and the Sorcerer's Stone,19.99,4,7,2,171,John Doe,Australia,4.9,90,10,12352,Returned,########,351
132,Clothing,Running Shoes,120,Spiderman,Ashley Furniture Sofa,120,3,5,2,166,Mia Doe,UK,4.8,90,1,12362,Returned,########,350
128,Books,Makeup,106,Protein Powder,HP Color LaserJet Printer,25,2,7,3,165,James Doe,Australia,4.8,98,2,12345,Shipped,########,357
131,Appliances,Board Games,117,Printer,Loreal True Match Foundation,25,1,6,1,171,Mia Doe,China,4.7,85,20,12346,Delivered,########,355
126,Health,Living Room,102,Monopoly,Keurig K-Cup Coffee Maker,2199,3,8,2,168,Jack Doe,Korea,4.8,98,11,12349,Returned,########,348
141,Kitchen,Dolls,112,Monopoly,Barbie Dreamhouse Playset,19.99,4,8,1,174,Sarah Doe,France,4.9,75,15,12347,Cancelled,########,352
142,Shoes,Necklaces,104,Sony Bravia,Cuisinart Belgian Waffle Maker,150,2,8,2,164,Jack Doe,Germany,4.9,75,4,12349,Shipped,########,357
126,Shoes,Camping,117,Waffle Maker,Pepsi 12 Pack,15,3,15,3,157,Mia Doe,Australia,4.7,90,13,12363,Shipped,########,359
131,Office,Board Games,112,Waffle Maker,Apple iPhone 11 64GB,120,2,5,3,165,John Doe,Mexico,4.8,80,6,12348,Returned,########,345
132,Automotive,Small Appliances,104,Waffle Maker,Michelin Primacy Tires,80,3,6,2,165,William Doe,China,4.9,98,1,12356,Returned,########,351
140,Jewelry,Office Supplies,107,Sony Bravia,Cuisinart Belgian Waffle Maker,90,2,5,2,175,James Doe,Australia,4.9,75,17,12352,Shipped,########,362
141,Office,Beverages,103,Barbie,90 Degree By Reflex Yoga Pants,19,2,10,2,172,Isabella Doe,US,4.9,95,4,12348,Delivered,########,361
124,Kitchen,Board Games,114,iPhone 11,Ashley Furniture Sofa,45,3,5,2,159,John Doe,UK,4.7,75,9,12361,Cancelled,########,347
129,Health,Board Games,102,Tent,Harry Potter and the Sorcerer's Stone,799,1,7,3,157,Olivia Doe,Mexico,4.9,80,6,12352,Shipped,########,360
132,Books,Dolls,108,Printer,Optimum Nutrition Protein Powder,19.99,2,7,1,163,Jack Doe,South Africa,4.9,95,6,12361,Cancelled,########,353
134,Grocery,Necklaces,117,Jeans,Harry Potter and the Sorcerer's Stone,2199,2,5,2,175,James Doe,Spain,4.9,90,1,12355,Delivered,########,356
138,Toys,Camping,106,Yoga Pants,Apple iPhone 11 64GB,90,4,7,3,159,Mia Doe,Japan,4.7,90,10,12357,Cancelled,########,354
126,Furniture,Tools,104,Tent,50 inch LED 4K Ultra HD TV,80,2,6,2,173,Olivia Doe,Australia,4.8,80,5,12348,Shipped,########,349
130,Electronics,Action Figures,110,Sofa,Apple iPhone 11 64GB,400,3,8,1,161,Elizabeth Doe,Canada,4.9,98,6,12355,Returned,########,349
124,Health,Makeup,104,Foundation,Pepsi 12 Pack,19.99,3,6,3,158,Elizabeth Doe,Korea,4.9,95,20,12347,Delivered,########,357
133,Outdoors,Athletic Wear,107,Harry Potter,Dewalt 18 Volt Drill,799,2,6,3,164,Olivia Doe,Korea,4.9,90,13,12363,Shipped,########,348
128,Jewelry,Supplements,104,Sony Bravia,Hasbro Monopoly Game,19,1,5,2,174,Emma Doe,Russia,4.8,95,10,12354,Shipped,########,360
137,Jewelry,Supplements,118,Nike Pegasus,Ashley Furniture Sofa,50,1,6,2,170,Emily Doe,Australia,4.7,75,8,12361,Returned,########,354
135,Electronics,Necklaces,102,Harry Potter,Levis 511 Slim Fit Jeans,2199,3,6,3,168,Sarah Doe,Germany,4.8,95,8,12354,Returned,########,355
126,Toys,Appliances,101,Soda,Hasbro Monopoly Game,5.99,2,7,2,170,Elizabeth Doe,Australia,4.9,90,3,12360,Returned,########,349
131,Beauty,Makeup,108,Foundation,50 inch LED 4K Ultra HD TV,80,4,5,3,166,James Doe,South Africa,4.9,80,1,12359,Delivered,########,356
131,Automotive,Makeup,119,Spiderman,50 inch LED 4K Ultra HD TV,99.99,1,7,2,167,Oliver Doe,Brazil,4.9,98,12,12353,Returned,########,363
140,Shoes,Beverages,102,Diamond Necklace,Hasbro Monopoly Game,19.99,3,10,1,172,Emily Doe,Germany,4.9,98,14,12359,Delivered,########,346
138,Toys,Televisions,117,iPhone 11,Hasbro Monopoly Game,99.99,3,6,1,175,Olivia Doe,South Africa,4.9,95,18,12357,Cancelled,########,345
139,Clothing,Parts,110,Drill,Keurig K-Cup Coffee Maker,25,4,6,2,176,Mia Doe,Germany,4.9,90,15,12362,Returned,########,349
138,Office,Appliances,120,Protein Powder,50 inch LED 4K Ultra HD TV,11.99,4,7,2,169,Isabella Doe,Australia,4.9,95,12,12357,Returned,########,363
136,Automotive,Camping,113,Jeans,Optimum Nutrition Protein Powder,150,2,8,2,163,Noah Doe,Russia,4.9,75,12,12364,Cancelled,########,350
131,Outdoors,Small Appliances,119,Printer,Coleman 4 Person Tent,120,4,8,1,175,Sophia Doe,Italy,4.9,90,8,12345,Cancelled,########,356
133,Appliances,Fiction,115,Coffee Maker,1 Carat Diamond Necklace,90,1,8,2,158,Oliver Doe,China,4.9,80,18,12350,Shipped,########,357
129,Sports,Appliances,116,Printer,Keurig K-Cup Coffee Maker,99.99,3,8,3,174,Olivia Doe,Canada,4.9,85,3,12349,Shipped,########,359
139,Automotive,Makeup,106,Coffee Maker,50 inch LED 4K Ultra HD TV,80,1,15,2,175,John Doe,Russia,4.9,85,4,12351,Returned,########,354
125,Clothing,Parts,113,Coffee Maker,Harry Potter and the Sorcerer's Stone,90,4,10,2,162,Emma Doe,Korea,4.9,95,1,12351,Returned,########,360
130,Appliances,Bottoms,119,Harry Potter,Pepsi 12 Pack,400,3,15,2,171,James Doe,South Africa,4.8,95,1,12348,Delivered,########,350
126,Clothing,Running Shoes,104,Monopoly,Keurig K-Cup Coffee Maker,150,1,7,2,157,Jane Doe,France,4.9,98,18,12361,Shipped,########,345
139,Grocery,Office Supplies,116,Spiderman,Cuisinart Belgian Waffle Maker,11.99,3,6,1,163,Sophia Doe,Italy,4.9,85,4,12357,Cancelled,########,363
133,Toys,Action Figures,106,Printer,Optimum Nutrition Protein Powder,799,3,5,3,157,James Doe,Italy,4.9,85,14,12354,Cancelled,########,363
134,Sports,Board Games,120,Jeans,Hasbro Monopoly Game,100,3,5,2,166,Sarah Doe,Korea,4.7,95,3,12347,Cancelled,########,361
126,Toys,Athletic Wear,116,Harry Potter,Hasbro Monopoly Game,5.99,1,6,1,168,Olivia Doe,Australia,4.9,90,1,12346,Shipped,########,364
134,Toys,Appliances,101,Protein Powder,50 inch LED 4K Ultra HD TV,400,2,7,3,172,Jane Doe,Germany,4.9,80,20,12351,Delivered,########,349
126,Automotive,Makeup,104,Waffle Maker,Barbie Dreamhouse Playset,400,2,8,1,166,Jane Doe,South Africa,4.9,95,7,12350,Returned,########,362
131,Health,Office Supplies,114,Tent,Ashley Furniture Sofa,90,4,8,1,172,John Doe,Italy,4.9,85,14,12356,Shipped,########,354
136,Furniture,Living Room,114,Yoga Pants,Dewalt 18 Volt Drill,45,2,7,3,163,Jane Doe,Korea,4.8,85,14,12355,Delivered,########,353
139,Toys,Beverages,115,Nike Pegasus,Pepsi 12 Pack,2199,2,8,3,164,Sarah Doe,Australia,4.9,85,9,12362,Delivered,########,363
133,Appliances,Televisions,107,Sofa,Apple iPhone 11 64GB,799,1,7,3,174,Mark Doe,India,4.9,95,19,12350,Delivered,########,361
140,Grocery,Supplements,107,Sofa,Keurig K-Cup Coffee Maker,2199,4,5,2,158,Noah Doe,India,4.9,95,7,12356,Cancelled,########,348
129,Outdoors,Small Appliances,119,Sony Bravia,Spiderman Action Figure,120,3,5,2,161,Jane Doe,Canada,4.9,90,12,12360,Cancelled,########,360
138,Electronics,Phones,120,Monopoly,Optimum Nutrition Protein Powder,45,2,6,1,163,Mark Doe,Spain,4.9,75,13,12348,Returned,########,351
132,Clothing,Action Figures,117,Sony Bravia,Levis 511 Slim Fit Jeans,799,2,8,1,165,Mark Doe,Australia,4.7,75,11,12358,Cancelled,########,347
140,Shoes,Fiction,113,Foundation,Nike Pegasus 36 Running Shoes,80,2,6,1,162,Isabella Doe,South Africa,4.8,95,7,12358,Delivered,########,348
123,Sports,Running Shoes,118,Yoga Pants,Hasbro Monopoly Game,120,4,7,1,175,Oliver Doe,US,4.9,75,14,12356,Delivered,########,355
136,Electronics,Appliances,118,Coffee Maker,Michelin Primacy Tires,45,2,10,1,157,William Doe,South Africa,4.9,80,19,12361,Shipped,########,361
123,Clothing,Athletic Wear,109,Monopoly,HP Color LaserJet Printer,5.99,2,8,2,163,Emily Doe,Australia,4.9,90,14,12349,Returned,########,349
126,Kitchen,Parts,111,Tent,Nike Pegasus 36 Running Shoes,50,2,7,2,159,Mark Doe,Canada,4.9,75,15,12352,Cancelled,########,351
124,Outdoors,Parts,113,Harry Potter,Keurig K-Cup Coffee Maker,50,2,8,2,164,Jack Doe,Mexico,4.9,95,13,12352,Delivered,########,346
141,Beauty,Board Games,115,Yoga Pants,Ashley Furniture Sofa,11.99,2,15,3,163,Elizabeth Doe,US,4.9,80,14,12349,Shipped,########,363
127,Grocery,Dolls,110,Foundation,1 Carat Diamond Necklace,25,1,15,3,164,Tom Doe,Canada,4.9,98,14,12364,Cancelled,########,364
134,Toys,Beverages,103,Monopoly,Dewalt 18 Volt Drill,25,4,6,3,170,Elizabeth Doe,Italy,4.8,85,18,12362,Cancelled,########,361
132,Automotive,Dolls,104,Coffee Maker,Spiderman Action Figure,5.99,1,7,1,166,Mark Doe,Canada,4.9,90,6,12364,Returned,########,358
140,Beauty,Small Appliances,109,Printer,Dewalt 18 Volt Drill,25,2,5,1,167,Mia Doe,France,4.9,90,7,12361,Shipped,########,359
140,Sports,Board Games,102,Sony Bravia,50 inch LED 4K Ultra HD TV,25,3,6,3,169,James Doe,Canada,4.9,95,14,12346,Shipped,########,353
140,Automotive,Action Figures,108,Tires,HP Color LaserJet Printer,19,4,5,3,176,John Doe,Korea,4.9,90,3,12357,Returned,########,354
140,Toys,Dolls,120,Printer,Nike Pegasus 36 Running Shoes,15,3,15,3,160,William Doe,China,4.9,90,12,12361,Delivered,########,356
137,Home Improvement,Bottoms,108,Yoga Pants,Ashley Furniture Sofa,90,3,8,3,165,Tom Doe,Russia,4.9,90,12,12358,Shipped,########,357
130,Grocery,Running Shoes,119,Sony Bravia,Dewalt 18 Volt Drill,2199,4,8,1,158,William Doe,Italy,4.9,90,14,12363,Delivered,########,361
140,Toys,Living Room,119,iPhone 11,1 Carat Diamond Necklace,2199,1,10,1,157,William Doe,Australia,4.9,75,3,12347,Delivered,########,363
128,Sports,Necklaces,103,Sony Bravia,1 Carat Diamond Necklace,11.99,4,7,3,172,David Doe,Korea,4.9,80,14,12349,Delivered,########,360
123,Outdoors,Camping,110,Coffee Maker,1 Carat Diamond Necklace,11.99,3,8,3,169,Noah Doe,Mexico,4.9,75,9,12357,Returned,########,361
142,Electronics,Beverages,108,Nike Pegasus,Dewalt 18 Volt Drill,5.99,1,7,1,157,Jack Doe,Spain,4.9,85,5,12349,Delivered,########,349
129,Sports,Fiction,107,Nike Pegasus,Coleman 4 Person Tent,11.99,3,5,2,157,Noah Doe,Germany,4.8,75,15,12347,Returned,########,357
141,Health,Living Room,113,Diamond Necklace,Cuisinart Belgian Waffle Maker,150,1,7,2,157,Mia Doe,Canada,4.9,90,5,12359,Delivered,########,364
138,Electronics,Fiction,113,Spiderman,Spiderman Action Figure,5.99,3,7,3,176,Jack Doe,UK,4.9,90,19,12363,Shipped,########,348
133,Clothing,Dolls,118,Spiderman,Michelin Primacy Tires,599,3,10,1,170,Oliver Doe,China,4.9,95,2,12351,Delivered,########,346
126,Toys,Living Room,120,Waffle Maker,Hasbro Monopoly Game,90,3,10,3,159,Ava Doe,Korea,4.9,95,2,12360,Delivered,########,350
135,Clothing,Action Figures,118,Tires,50 inch LED 4K Ultra HD TV,35,2,6,3,160,Mark Doe,Spain,4.9,95,5,12358,Cancelled,########,345
136,Beauty,Fiction,116,Printer,Cuisinart Belgian Waffle Maker,25,4,8,3,167,Oliver Doe,US,4.9,90,19,12345,Delivered,########,346
128,Books,Office Supplies,118,Diamond Necklace,HP Color LaserJet Printer,80,2,5,2,165,John Doe,Canada,4.9,85,1,12352,Delivered,########,361
131,Sports,Dolls,117,Protein Powder,Hasbro Monopoly Game,15,3,7,2,171,Sarah Doe,India,4.9,90,13,12363,Delivered,########,360
123,Office,Appliances,102,Yoga Pants,Ashley Furniture Sofa,25,2,5,2,174,Isabella Doe,Australia,4.9,95,12,12360,Shipped,########,362
134,Home Improvement,Board Games,106,Waffle Maker,Coleman 4 Person Tent,45,1,8,1,171,Mark Doe,Spain,4.9,95,14,12352,Delivered,########,348
129,Electronics,Fiction,106,Harry Potter,Dewalt 18 Volt Drill,400,3,5,2,159,John Doe,Israel,4.9,95,11,12361,Returned,########,351
124,Appliances,Bottoms,105,Yoga Pants,Coleman 4 Person Tent,90,1,10,2,166,James Doe,Australia,4.9,85,1,12349,Cancelled,########,358
127,Toys,Athletic Wear,114,Sofa,90 Degree By Reflex Yoga Pants,50,1,8,2,169,James Doe,India,4.9,75,8,12347,Delivered,########,363
126,Automotive,Parts,112,Drill,Loreal True Match Foundation,15,1,5,2,168,William Doe,Australia,4.9,95,15,12363,Delivered,########,345
139,Health,Beverages,119,Sofa,Nike Pegasus 36 Running Shoes,19,2,6,2,158,Elizabeth Doe,Canada,4.9,98,6,12357,Delivered,########,346
140,Outdoors,Beverages,101,Sofa,Spiderman Action Figure,99.99,1,6,2,166,James Doe,US,4.8,95,12,12364,Delivered,########,348
139,Clothing,Camping,118,Barbie,Levis 511 Slim Fit Jeans,45,3,8,3,165,Jane Doe,France,4.9,80,2,12356,Cancelled,########,347
135,Furniture,Necklaces,105,Tent,Loreal True Match Foundation,80,1,8,2,176,William Doe,Japan,4.8,75,7,12345,Returned,########,348
124,Books,Action Figures,118,Spiderman,Barbie Dreamhouse Playset,15,1,8,1,160,John Doe,US,4.9,90,20,12360,Cancelled,########,359
133,Toys,Running Shoes,108,Spiderman,Coleman 4 Person Tent,120,3,5,2,166,Oliver Doe,UK,4.9,95,17,12346,Returned,########,358
135,Home Improvement,Running Shoes,108,Harry Potter,50 inch LED 4K Ultra HD TV,25,3,10,3,163,Emma Doe,Australia,4.9,75,13,12355,Cancelled,########,351
142,Electronics,Televisions,119,Monopoly,Barbie Dreamhouse Playset,45,3,6,2,157,James Doe,Mexico,4.9,85,17,12346,Delivered,########,353
124,Games,Tools,117,Protein Powder,Dewalt 18 Volt Drill,11.99,1,8,2,162,Isabella Doe,Australia,4.9,95,2,12351,Cancelled,########,360
139,Health,Dolls,110,Soda,Levis 511 Slim Fit Jeans,799,1,6,3,163,Tom Doe,China,4.9,75,13,12348,Delivered,########,353
123,Automotive,Board Games,119,Tires,90 Degree By Reflex Yoga Pants,100,3,7,1,164,Elizabeth Doe,Canada,4.9,98,17,12350,Delivered,########,348
123,Electronics,Small Appliances,106,Tires,Harry Potter and the Sorcerer's Stone,50,3,15,1,168,William Doe,UK,4.8,95,13,12349,Cancelled,########,356
141,Shoes,Phones,102,Nike Pegasus,Cuisinart Belgian Waffle Maker,90,1,10,2,175,Mark Doe,Japan,4.7,85,14,12348,Returned,########,359
131,Books,Living Room,107,Monopoly,Pepsi 12 Pack,19.99,4,6,2,157,Tom Doe,India,4.9,90,5,12360,Delivered,########,358
126,Toys,Beverages,118,Nike Pegasus,Levis 511 Slim Fit Jeans,120,1,5,1,164,Isabella Doe,US,4.9,95,9,12346,Returned,########,350
130,Clothing,Necklaces,112,Sofa,Apple iPhone 11 64GB,5.99,1,8,2,164,Jane Doe,Italy,4.9,98,12,12354,Returned,########,358
133,Home Improvement,Office Supplies,114,Drill,50 inch LED 4K Ultra HD TV,80,4,7,2,162,Emma Doe,Japan,4.9,75,5,12350,Shipped,########,351
125,Home Improvement,Tools,108,Yoga Pants,Dewalt 18 Volt Drill,100,2,5,1,162,William Doe,Russia,4.9,90,3,12352,Cancelled,########,358
128,Appliances,Dolls,115,Protein Powder,Coleman 4 Person Tent,120,2,7,2,161,Mark Doe,Indonesia,4.9,98,16,12352,Delivered,########,349
124,Automotive,Living Room,115,Protein Powder,Loreal True Match Foundation,19,4,10,2,160,David Doe,China,4.9,98,8,12363,Shipped,########,364
124,Games,Phones,108,Drill,90 Degree By Reflex Yoga Pants,15,4,5,2,163,John Doe,Japan,4.9,75,11,12348,Returned,########,357
125,Appliances,Necklaces,112,Drill,90 Degree By Reflex Yoga Pants,599,4,5,3,169,Isabella Doe,Mexico,4.9,98,1,12345,Cancelled,########,364
140,Health,Televisions,117,Drill,90 Degree By Reflex Yoga Pants,150,1,10,2,172,Ava Doe,Japan,4.7,80,6,12346,Returned,########,364
139,Automotive,Fiction,106,Waffle Maker,Cuisinart Belgian Waffle Maker,599,2,10,2,170,Noah Doe,Indonesia,4.9,80,1,12360,Delivered,########,362
134,Shoes,Fiction,103,Sony Bravia,Dewalt 18 Volt Drill,599,2,7,3,164,Ava Doe,Canada,4.9,75,14,12349,Delivered,########,364
132,Toys,Fiction,107,iPhone 11,Spiderman Action Figure,150,2,6,3,162,Sarah Doe,Canada,4.9,95,17,12364,Cancelled,########,360
127,Sports,Living Room,101,Protein Powder,Dewalt 18 Volt Drill,25,3,10,3,160,Noah Doe,UK,4.9,90,17,12349,Returned,########,351
135,Books,Necklaces,117,Spiderman,Ashley Furniture Sofa,19.99,2,10,2,169,Elizabeth Doe,Israel,4.8,75,5,12357,Shipped,########,358
134,Furniture,Dolls,109,Protein Powder,90 Degree By Reflex Yoga Pants,45,3,6,3,171,Emma Doe,South Africa,4.9,90,6,12360,Returned,########,362
129,Shoes,Makeup,113,Harry Potter,Coleman 4 Person Tent,35,1,5,3,168,John Doe,Australia,4.9,90,1,12360,Returned,########,363
125,Toys,Dolls,105,Nike Pegasus,Nike Pegasus 36 Running Shoes,50,1,6,3,175,Olivia Doe,UK,4.7,95,6,12345,Returned,########,350
138,Furniture,Athletic Wear,102,Protein Powder,HP Color LaserJet Printer,80,1,5,2,163,David Doe,France,4.8,80,2,12348,Cancelled,########,361
140,Clothing,Appliances,111,Spiderman,Cuisinart Belgian Waffle Maker,400,2,6,2,168,David Doe,Russia,4.9,75,1,12362,Cancelled,########,361
140,Games,Tools,117,Harry Potter,90 Degree By Reflex Yoga Pants,400,3,6,2,160,Oliver Doe,Germany,4.8,80,2,12360,Returned,########,348
137,Sports,Athletic Wear,120,Foundation,Loreal True Match Foundation,25,2,6,2,165,Oliver Doe,Russia,4.8,98,20,12360,Returned,########,361
132,Appliances,Tools,118,Diamond Necklace,Ashley Furniture Sofa,599,4,7,1,176,David Doe,Japan,4.9,85,20,12356,Delivered,########,351
132,Electronics,Necklaces,104,Barbie,Nike Pegasus 36 Running Shoes,599,1,6,2,175,Elizabeth Doe,South Africa,4.9,90,17,12348,Delivered,########,356
126,Furniture,Small Appliances,114,Yoga Pants,Keurig K-Cup Coffee Maker,599,3,6,1,162,Tom Doe,Canada,4.9,75,19,12352,Shipped,########,347
136,Beauty,Office Supplies,113,Printer,Coleman 4 Person Tent,35,4,5,1,168,David Doe,Italy,4.9,90,19,12355,Cancelled,########,346
125,Electronics,Phones,102,Barbie,Pepsi 12 Pack,120,2,5,1,164,Ava Doe,Japan,4.8,95,12,12350,Cancelled,########,353
132,Outdoors,Camping,110,Barbie,Dewalt 18 Volt Drill,80,2,5,1,165,Emily Doe,Australia,4.9,98,4,12357,Delivered,########,348
131,Outdoors,Camping,103,Yoga Pants,Spiderman Action Figure,50,4,5,1,164,James Doe,Indonesia,4.9,98,20,12364,Cancelled,########,348
135,Automotive,Board Games,109,Coffee Maker,Hasbro Monopoly Game,35,1,5,1,160,William Doe,South Africa,4.8,95,6,12349,Shipped,########,360
126,Automotive,Camping,104,Soda,1 Carat Diamond Necklace,50,2,5,3,176,Elizabeth Doe,Germany,4.9,98,15,12361,Shipped,########,347
131,Toys,Board Games,106,Jeans,Nike Pegasus 36 Running Shoes,15,4,5,1,168,Oliver Doe,Australia,4.9,95,2,12348,Cancelled,########,348
130,Games,Parts,118,Jeans,Dewalt 18 Volt Drill,50,4,8,2,172,James Doe,Mexico,4.9,80,16,12355,Cancelled,########,360
132,Sports,Dolls,117,Barbie,Hasbro Monopoly Game,799,1,7,2,170,Tom Doe,Brazil,4.9,75,2,12363,Returned,########,364
134,Shoes,Tools,105,iPhone 11,Keurig K-Cup Coffee Maker,45,1,7,1,173,Emily Doe,Canada,4.7,75,11,12358,Shipped,########,345
131,Kitchen,Bottoms,111,Nike Pegasus,Nike Pegasus 36 Running Shoes,80,4,5,2,170,Oliver Doe,Brazil,4.8,80,18,12347,Shipped,########,361
125,Sports,Office Supplies,106,Foundation,Keurig K-Cup Coffee Maker,15,3,7,1,176,Emily Doe,Mexico,4.9,80,4,12353,Shipped,########,356
125,Books,Fiction,103,Soda,Michelin Primacy Tires,15,1,5,3,175,Olivia Doe,Spain,4.9,98,5,12359,Delivered,########,359
139,Toys,Camping,115,Tires,Michelin Primacy Tires,11.99,1,7,1,172,Olivia Doe,China,4.9,90,19,12346,Delivered,########,360
129,Office,Televisions,116,Printer,Harry Potter and the Sorcerer's Stone,25,1,6,2,169,Emily Doe,Israel,4.9,95,2,12349,Returned,########,350
137,Electronics,Parts,102,Diamond Necklace,Dewalt 18 Volt Drill,19,1,5,1,158,Isabella Doe,China,4.9,80,8,12350,Returned,########,363
135,Outdoors,Necklaces,115,Tires,50 inch LED 4K Ultra HD TV,11.99,1,6,2,167,Oliver Doe,South Africa,4.9,80,20,12364,Returned,########,361
134,Appliances,Office Supplies,113,Drill,Michelin Primacy Tires,19,1,10,3,168,Mark Doe,Spain,4.9,90,17,12349,Cancelled,########,352
140,Electronics,Appliances,118,Waffle Maker,Dewalt 18 Volt Drill,25,3,7,2,157,Jane Doe,Spain,4.9,75,3,12361,Returned,########,357
128,Electronics,Tools,110,Printer,Levis 511 Slim Fit Jeans,50,3,5,1,172,Ava Doe,China,4.9,80,9,12348,Returned,########,360
142,Grocery,Dolls,120,Waffle Maker,Nike Pegasus 36 Running Shoes,11.99,4,5,2,173,Mia Doe,Australia,4.9,90,12,12353,Returned,########,358
142,Automotive,Camping,118,Tires,Optimum Nutrition Protein Powder,25,3,6,3,163,Ava Doe,South Africa,4.8,80,15,12352,Cancelled,########,348
